time(s)	Ax(m/s²)	Ay(m/s²)	Az(m/s²)	Rx(°/s)	Ry.(°/s)	Rz(°/s)										
0.001	0.000	0.000	0.000	0.000	0.000	0.000	
0.002	0.000	0.000	0.000	0.000	0.000	0.000	
0.003	0.000	0.000	0.000	0.000	0.000	0.000	
0.004	0.000	0.000	0.000	0.000	0.000	0.000	
0.005	0.000	0.000	0.000	0.000	0.000	0.000	
0.006	0.000	0.000	0.000	0.000	0.000	0.000	
0.007	0.000	0.000	0.000	0.000	0.000	0.000	
0.008	0.000	0.000	0.000	0.000	0.000	0.000	
0.009	0.000	0.000	0.000	0.000	0.000	0.000	
0.010	0.000	0.000	0.000	0.000	0.000	0.000	
0.011	0.000	0.000	0.000	0.000	0.000	0.000	
0.012	0.000	0.000	0.000	0.000	0.000	0.000	
0.013	0.000	0.000	0.000	0.000	0.000	0.000	
0.014	0.000	0.000	0.000	0.000	0.000	0.000	
0.015	0.000	0.000	0.000	0.000	0.000	0.000	
0.016	0.000	0.000	0.000	0.000	0.000	0.000	
0.017	0.000	0.000	0.000	0.000	0.000	0.000	
0.018	0.000	0.000	0.000	0.000	0.000	0.000	
0.019	0.000	0.000	0.000	0.000	0.000	0.000	
0.020	0.000	0.000	0.000	0.000	0.000	0.000	
0.021	0.000	0.000	0.000	0.000	0.000	0.000	
0.022	0.000	0.000	0.000	0.000	0.000	0.000	
0.023	0.000	0.000	0.000	0.000	0.000	0.000	
0.024	0.000	0.000	0.000	0.000	0.000	0.000	
0.025	0.000	0.000	7.291	0.000	0.000	0.000	
0.026	0.000	0.000	8.766	0.000	0.000	0.000	
0.027	0.000	0.000	8.812	0.000	0.000	0.000	
0.028	0.000	0.000	8.815	0.000	0.000	0.000	
0.029	0.000	0.000	8.815	0.000	0.000	0.000	
0.030	0.000	0.000	8.824	0.000	0.000	0.000	
0.031	0.000	0.000	8.824	0.000	0.000	0.000	
0.032	0.000	0.000	8.824	0.000	0.000	0.000	
0.033	0.000	0.000	8.860	0.000	0.000	0.000	
0.034	0.000	0.000	9.004	0.000	0.000	0.000	
0.035	0.000	0.000	9.005	0.000	0.000	0.000	
0.036	0.000	0.000	9.101	0.000	0.000	0.000	
0.037	0.096	0.000	9.195	0.000	0.000	0.000	
0.038	0.096	0.000	9.201	0.000	0.000	0.008	
0.039	0.096	0.004	9.435	0.000	0.025	0.127	
0.040	0.096	0.022	9.579	0.000	0.127	0.254	
0.041	0.096	0.045	9.580	0.000	0.136	0.271	
0.042	0.096	0.045	9.580	0.000	0.136	0.271	
0.043	0.096	0.046	9.585	0.000	0.237	0.542	
0.044	0.096	0.046	9.628	0.000	0.271	0.542	
0.045	0.096	0.096	9.724	0.000	0.534	0.805	
0.046	0.096	0.096	9.772	0.000	0.534	0.805	
0.047	0.096	0.096	9.951	0.000	0.534	0.805	
0.048	0.096	0.106	9.965	0.000	0.534	0.805	
0.049	0.096	0.106	9.974	0.000	0.534	0.805	
0.050	0.286	0.180	9.986	0.025	0.805	1.068	
0.051	0.286	0.189	9.986	0.059	1.619	1.076	
0.052	0.196	0.180	9.986	0.059	1.619	1.076	
0.053	0.196	0.189	9.986	0.059	1.627	1.085	
0.054	0.196	0.180	9.986	0.059	1.627	1.076	
0.055	0.196	0.106	9.986	0.025	1.627	1.076	
0.056	0.196	0.180	9.986	0.059	1.627	1.085	
0.057	0.286	0.180	9.986	0.059	1.627	1.085	
0.058	0.286	0.190	9.986	0.059	1.627	1.093	
0.059	0.286	0.190	10.155	0.059	1.627	1.093	
0.060	0.286	0.190	10.155	0.059	1.627	1.093	
0.061	0.196	0.190	10.155	0.059	1.619	1.093	
0.062	0.096	0.180	9.986	0.059	1.619	1.093	
0.063	0.196	0.190	9.986	0.263	1.619	1.110	
0.064	0.196	0.190	9.986	0.263	1.492	1.110	
0.065	0.196	0.190	9.986	0.263	1.492	1.110	
0.066	0.196	0.190	9.986	0.263	1.492	1.110	
0.067	0.196	0.190	9.986	0.263	1.492	1.110	
0.068	0.196	0.190	9.986	0.263	1.492	1.110	
0.069	0.196	0.180	9.986	0.263	0.949	1.093	
0.070	0.196	0.190	10.155	0.263	1.492	1.110	
0.071	0.196	0.180	10.155	0.263	1.492	1.093	
0.072	0.196	0.190	10.155	0.263	1.492	1.110	
0.073	0.096	0.190	10.155	0.059	0.949	1.110	
0.074	0.094	0.180	10.155	0.025	0.949	1.093	
0.075	0.094	0.180	10.155	0.025	0.949	1.093	
0.076	0.094	0.180	10.155	0.025	1.492	1.093	
0.077	0.094	0.106	10.155	0.000	1.492	1.076	
0.078	0.094	0.094	10.155	-0.008	1.492	1.076	
0.079	0.094	0.180	10.155	0.000	1.492	1.076	
0.080	0.094	0.094	10.155	-0.008	1.492	1.076	
0.081	0.094	0.180	10.155	0.000	1.627	1.076	
0.082	0.010	0.094	10.155	-0.008	1.627	1.076	
0.083	0.010	0.093	10.155	-0.263	1.492	0.805	
0.084	0.010	0.093	10.155	-0.263	1.627	0.805	
0.085	0.010	0.094	10.155	-0.263	1.627	1.076	
0.086	0.010	0.093	9.986	-0.271	1.627	0.805	
0.087	0.010	0.093	9.986	-0.271	1.627	0.805	
0.088	0.010	0.093	9.986	-0.263	1.627	0.805	
0.089	-0.048	0.093	9.986	-0.263	1.627	0.805	
0.090	-0.048	0.093	9.986	-0.263	1.627	0.805	
0.091	-0.048	0.084	9.986	-0.263	1.627	0.534	
0.092	-0.048	0.084	10.155	-0.263	1.627	0.534	
0.093	-0.048	0.048	10.155	-0.271	1.492	0.526	
0.094	-0.048	0.084	10.155	-0.263	1.492	0.534	
0.095	-0.048	0.084	10.155	-0.263	1.492	0.534	
0.096	-0.048	0.084	9.986	-0.263	1.492	0.534	
0.097	-0.048	0.093	10.155	-0.008	1.492	0.805	
0.098	-0.048	0.084	9.986	-0.263	1.492	0.534	
0.099	-0.007	0.093	9.974	-0.059	1.492	0.805	
