time(s)	Ax(m/s²)	Ay(m/s²)	Az(m/s²)	Rx(°/s)	Ry.(°/s)	Rz(°/s)										
0.001	0.000	0.000	0.000	0.000	0.000	0.000	
0.002	0.000	0.000	0.000	0.000	0.000	0.000	
0.003	0.000	0.000	0.000	0.000	0.000	0.000	
0.004	0.000	0.000	0.000	0.000	0.000	0.000	
0.005	0.000	0.000	0.000	0.000	0.000	0.000	
0.006	0.000	0.000	0.000	0.000	0.000	0.000	
0.007	0.000	0.000	0.000	0.000	0.000	0.000	
0.008	0.000	0.000	0.000	0.000	0.000	0.000	
0.009	0.000	0.000	0.000	0.000	0.000	0.000	
0.010	0.000	0.000	0.000	0.000	0.000	0.000	
0.011	0.000	0.000	0.000	0.000	0.000	0.000	
0.012	0.000	0.000	0.000	0.000	0.000	0.000	
0.013	0.000	0.000	0.000	0.000	0.000	0.000	
0.014	0.000	0.000	0.000	0.000	0.000	0.000	
0.015	0.000	0.000	0.000	0.000	0.000	0.000	
0.016	0.000	0.000	0.000	0.000	0.000	0.000	
0.017	0.000	0.000	0.000	0.000	0.000	0.000	
0.018	0.000	0.000	0.000	0.000	0.000	0.000	
0.019	0.000	0.000	0.000	0.000	0.000	0.000	
0.020	0.000	0.000	0.000	0.000	0.000	0.000	
0.021	0.000	0.000	0.000	0.000	0.000	0.000	
0.022	0.000	0.000	0.000	0.000	0.000	0.000	
0.023	0.000	0.000	0.000	0.000	0.000	0.000	
0.024	0.000	0.000	0.000	0.000	0.000	0.000	
0.025	0.000	0.000	8.142	0.000	0.000	0.000	
0.026	0.000	0.000	8.237	0.000	0.000	0.000	
0.027	0.000	0.000	8.429	0.000	0.000	0.000	
0.028	0.000	0.000	8.812	0.000	0.000	0.000	
0.029	0.000	0.000	8.836	0.000	0.000	0.000	
0.030	0.000	0.000	8.908	0.000	0.000	0.000	
0.031	0.000	0.000	8.908	0.000	0.000	0.000	
0.032	0.000	0.000	9.010	0.000	0.000	0.000	
0.033	0.000	0.000	9.010	0.000	0.000	0.000	
0.034	0.000	0.000	9.010	0.000	0.000	0.000	
0.035	0.000	0.000	9.010	0.000	0.000	0.000	
0.036	0.000	0.000	9.010	0.000	0.000	0.000	
0.037	0.000	0.000	9.010	0.000	0.000	0.000	
0.038	0.000	0.000	9.101	0.000	0.000	0.000	
0.039	0.000	0.000	9.149	0.000	0.000	0.000	
0.040	0.000	0.000	9.195	0.000	0.000	0.000	
0.041	0.000	0.000	9.195	0.000	0.000	0.000	
0.042	0.045	0.000	9.197	0.000	0.000	0.000	
0.043	0.045	0.000	9.197	-0.136	0.000	0.000	
0.044	0.045	0.000	9.388	-0.136	0.000	0.000	
0.045	0.045	0.022	9.484	-0.136	0.000	0.127	
0.046	0.045	0.022	9.568	-0.136	0.000	0.237	
0.047	0.045	0.042	9.591	-0.136	0.254	0.263	
0.048	0.045	0.046	9.770	-0.136	0.509	0.509	
0.049	0.045	0.046	9.818	-0.144	0.509	0.509	
0.050	0.045	0.093	9.867	-0.144	1.076	0.526	
0.051	0.045	0.093	9.867	-0.144	1.076	0.526	
0.052	0.045	0.093	9.867	-0.144	1.076	0.526	
0.053	-0.048	0.046	9.867	-0.483	1.076	0.526	
0.054	-0.048	0.046	9.968	-0.246	1.076	0.526	
0.055	-0.073	0.046	9.968	-0.246	1.076	0.526	
0.056	-0.073	0.046	9.968	-0.246	1.076	0.526	
0.057	-0.073	0.042	9.968	-0.483	1.076	0.526	
0.058	-0.073	0.042	9.968	-0.483	1.076	0.526	
0.059	-0.073	0.046	9.968	-0.246	1.076	0.534	
0.060	-0.073	0.046	9.968	-0.144	1.076	0.534	
0.061	-0.073	0.046	9.968	-0.144	1.076	0.534	
0.062	-0.073	0.024	9.968	-0.136	0.509	0.526	
0.063	-0.073	0.024	9.867	-0.136	0.509	0.526	
0.064	-0.073	0.022	9.867	-0.136	0.263	0.237	
0.065	-0.073	0.022	9.866	-0.136	0.263	0.237	
0.066	-0.073	0.024	9.867	-0.136	0.263	0.526	
0.067	-0.073	0.010	9.867	-0.136	0.263	0.237	
0.068	0.004	0.024	9.960	-0.008	0.509	0.526	
0.069	0.004	0.024	9.960	-0.008	0.509	0.534	
0.070	0.072	0.046	9.960	-0.008	0.509	0.602	
0.071	0.072	0.024	9.960	-0.008	0.509	0.534	
0.072	0.072	0.046	9.960	0.000	0.509	0.534	
0.073	0.072	0.024	9.960	0.000	0.509	0.534	
0.074	0.072	0.046	9.960	0.000	1.348	0.534	
0.075	0.072	0.046	9.960	0.008	2.102	0.602	
0.076	0.072	0.094	9.960	0.025	2.102	0.805	
0.077	0.004	0.094	9.960	0.025	2.102	0.805	
0.078	0.286	0.106	9.968	0.059	2.153	0.839	
0.079	0.371	0.142	10.155	0.127	2.153	0.839	
0.080	0.371	0.148	10.346	0.127	2.153	0.949	
0.081	0.371	0.148	10.346	0.127	2.153	0.949	
0.082	0.371	0.148	10.346	0.127	2.153	0.949	
0.083	0.286	0.142	10.346	0.127	2.153	0.839	
0.084	0.286	0.142	10.346	0.127	2.153	0.839	
0.085	0.286	0.148	10.346	0.127	2.153	0.949	
0.086	0.286	0.148	10.346	0.127	2.153	0.949	
0.087	0.286	0.148	10.346	0.127	2.153	0.949	
0.088	0.286	0.142	10.346	0.127	2.153	0.839	
0.089	0.286	0.142	10.346	0.127	2.102	0.839	
0.090	0.286	0.148	10.346	0.127	2.102	0.839	
0.091	0.286	0.148	10.346	0.127	2.102	0.839	
0.092	0.286	0.168	10.346	0.254	2.102	0.839	
0.093	0.286	0.168	10.346	0.254	2.153	0.839	
0.094	0.286	0.148	10.346	0.254	2.153	0.839	
0.095	0.286	0.142	10.346	0.127	2.153	0.814	
0.096	0.286	0.142	10.346	0.127	2.153	0.814	
0.097	0.286	0.142	10.346	0.127	2.153	0.814	
0.098	0.286	0.142	10.346	0.127	2.153	0.814	
